pT,muon_inv_mass,acc,output,correct_output,classifier,blur
12.076883316040039,95.48696899414062,0.7634221911430359,0.7634221911430359,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.076883316040039,95.48696899414062,0.7634221911430359,0.7634221911430359,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.086324691772461,69.07524108886719,0.9555359482765198,0.044464077800512314,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.098910331726074,89.48863220214844,0.9095672965049744,0.9095672965049744,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.121309280395508,77.9030532836914,0.966050386428833,0.0339495949447155,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.121309280395508,77.9030532836914,0.966050386428833,0.0339495949447155,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.141167640686035,91.0404052734375,0.9168347716331482,0.9168347716331482,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.212958335876465,90.377197265625,0.9093239307403564,0.9093239307403564,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.212958335876465,90.377197265625,0.9093239307403564,0.9093239307403564,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.212958335876465,90.377197265625,0.9093239307403564,0.9093239307403564,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.218233108520508,93.70838928222656,0.869279146194458,0.869279146194458,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.220996856689453,71.33331298828125,0.9545292854309082,0.0454707108438015,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.221173286437988,109.37057495117188,0.20515358448028564,0.20515356957912445,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.221173286437988,109.37057495117188,0.20515358448028564,0.20515356957912445,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.221173286437988,109.37057495117188,0.20515358448028564,0.20515356957912445,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.29794979095459,92.01152038574219,0.9150426983833313,0.9150426983833313,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.329907417297363,90.50216674804688,0.880332350730896,0.880332350730896,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.34323787689209,74.3390884399414,0.9558961391448975,0.04410383850336075,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.354467391967773,91.5011978149414,0.899722695350647,0.899722695350647,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.355597496032715,96.33049011230469,0.6207205057144165,0.6207205057144165,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.355597496032715,96.33049011230469,0.6207205057144165,0.6207205057144165,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.355597496032715,96.33049011230469,0.6207205057144165,0.6207205057144165,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.394708633422852,79.04008483886719,0.9632036685943604,0.036796316504478455,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.402626037597656,94.41511535644531,0.16262924671173096,0.837370753288269,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.402626037597656,94.41511535644531,0.16262924671173096,0.837370753288269,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.407248497009277,88.911865234375,0.8804357647895813,0.8804357647895813,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.408650398254395,71.53634643554688,0.9582054018974304,0.04179459437727928,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.432168006896973,77.28642272949219,0.9541164636611938,0.045883554965257645,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.432168006896973,77.28642272949219,0.9541164636611938,0.045883554965257645,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.44465446472168,101.88054656982422,0.7386276721954346,0.26137229800224304,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.44465446472168,101.88054656982422,0.7386276721954346,0.26137229800224304,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.47530746459961,83.0508041381836,0.7035980224609375,0.2964020073413849,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.539566993713379,88.75580596923828,0.8378449082374573,0.8378449082374573,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.539566993713379,88.75580596923828,0.8378449082374573,0.8378449082374573,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.55688762664795,78.76811218261719,0.9635010957717896,0.03649893030524254,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.55688762664795,78.76811218261719,0.9635010957717896,0.03649893030524254,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.572667121887207,72.64936065673828,0.9609520435333252,0.039047952741384506,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.581550598144531,93.16605377197266,0.8730213642120361,0.8730213642120361,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.620381355285645,75.90582275390625,0.9687941074371338,0.031205901876091957,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.620381355285645,75.90582275390625,0.9687941074371338,0.031205901876091957,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.627336502075195,89.58483123779297,0.9039409160614014,0.9039409160614014,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.634256362915039,66.19827270507812,0.9661164879798889,0.03388350456953049,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.65859603881836,78.14867401123047,0.9501957893371582,0.04980423301458359,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.684800148010254,94.33228302001953,0.8549267649650574,0.8549267649650574,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.725510597229004,89.57323455810547,0.8970309495925903,0.8970309495925903,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.725510597229004,89.57323455810547,0.8970309495925903,0.8970309495925903,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.7317533493042,86.84810638427734,0.33831948041915894,0.6616805195808411,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.7317533493042,86.84810638427734,0.33831948041915894,0.6616805195808411,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.753559112548828,93.0222396850586,0.8577442169189453,0.8577442169189453,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.753559112548828,93.0222396850586,0.8577442169189453,0.8577442169189453,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.793740272521973,124.23651885986328,0.9339643716812134,0.06603564321994781,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.804936408996582,89.66983795166016,0.10526686906814575,0.8947331309318542,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.804936408996582,89.66983795166016,0.10526686906814575,0.8947331309318542,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.813128471374512,95.21178436279297,0.7216108441352844,0.7216108441352844,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.813128471374512,95.21178436279297,0.7216108441352844,0.7216108441352844,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.85274600982666,103.46144104003906,0.2814371585845947,0.28143712878227234,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.85274600982666,103.46144104003906,0.2814371585845947,0.28143712878227234,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.872614860534668,87.58804321289062,0.18568265438079834,0.8143173456192017,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.878756523132324,90.05006408691406,0.9133017659187317,0.9133017659187317,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.878756523132324,90.05006408691406,0.9133017659187317,0.9133017659187317,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.878756523132324,90.05006408691406,0.9133017659187317,0.9133017659187317,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.878756523132324,90.05006408691406,0.9133017659187317,0.9133017659187317,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.898599624633789,97.61347961425781,0.5001532435417175,0.49984675645828247,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.898599624633789,97.61347961425781,0.5001532435417175,0.49984675645828247,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.905696868896484,79.95049285888672,0.9137747287750244,0.08622525632381439,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.935132026672363,84.42642974853516,0.5719256401062012,0.4280743896961212,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.963958740234375,92.28399658203125,0.9223654866218567,0.9223654866218567,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.963958740234375,92.28399658203125,0.9223654866218567,0.9223654866218567,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.975468635559082,91.20957946777344,0.9165984392166138,0.9165984392166138,1.0,Latent Space Pooled Hybrid Classifier,0.1
12.988384246826172,90.1309814453125,0.12121117115020752,0.8787888288497925,0.0,Latent Space Pooled Hybrid Classifier,0.1
12.988384246826172,90.1309814453125,0.12121117115020752,0.8787888288497925,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.032357215881348,94.93924713134766,0.24741309881210327,0.7525869011878967,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.076488494873047,66.98089599609375,0.9464361667633057,0.05356381833553314,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.096199035644531,89.67937469482422,0.8805380463600159,0.8805380463600159,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.126008033752441,93.00395965576172,0.8852434158325195,0.8852434158325195,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.137514114379883,74.27229309082031,0.9646081924438477,0.03539181500673294,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.283912658691406,72.94599914550781,0.9551965594291687,0.0448034331202507,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.283912658691406,72.94599914550781,0.9551965594291687,0.0448034331202507,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.283912658691406,72.94599914550781,0.9551965594291687,0.0448034331202507,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.283912658691406,72.94599914550781,0.9551965594291687,0.0448034331202507,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.31586742401123,91.87998962402344,0.8952479958534241,0.8952479958534241,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.31586742401123,91.87998962402344,0.8952479958534241,0.8952479958534241,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.31586742401123,91.87998962402344,0.8952479958534241,0.8952479958534241,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.31586742401123,91.87998962402344,0.8952479958534241,0.8952479958534241,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.31586742401123,91.87998962402344,0.8952481150627136,0.8952481150627136,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.343236923217773,73.64252471923828,0.934671938419342,0.06532808393239975,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.343236923217773,73.64252471923828,0.934671938419342,0.06532808393239975,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.343236923217773,73.64252471923828,0.934671938419342,0.06532808393239975,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.351106643676758,69.32032012939453,0.9568120837211609,0.04318791627883911,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.368664741516113,79.63955688476562,0.9517986178398132,0.04820137470960617,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.379823684692383,87.23301696777344,0.7417623400688171,0.7417623400688171,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.379823684692383,87.23301696777344,0.7417623400688171,0.7417623400688171,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.3865966796875,86.29962921142578,0.4219573736190796,0.5780426263809204,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.407645225524902,102.83165740966797,0.7387316226959229,0.26126834750175476,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.427650451660156,82.61844635009766,0.2503584623336792,0.2503584921360016,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.427650451660156,82.61844635009766,0.2503584623336792,0.2503584921360016,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.427650451660156,82.61844635009766,0.2503584623336792,0.2503584921360016,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.430033683776855,89.90348815917969,0.8957254886627197,0.8957254886627197,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.430033683776855,89.90348815917969,0.8957254886627197,0.8957254886627197,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.439518928527832,90.74101257324219,0.8959269523620605,0.8959269523620605,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.439518928527832,90.74101257324219,0.8959269523620605,0.8959269523620605,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.439518928527832,90.74101257324219,0.8959269523620605,0.8959269523620605,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.48176383972168,85.72879028320312,0.5606147050857544,0.5606147050857544,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.48176383972168,85.72879028320312,0.5606147050857544,0.5606147050857544,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.48176383972168,85.72879028320312,0.5606147050857544,0.5606147050857544,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.499029159545898,88.09286499023438,0.8050339221954346,0.8050339221954346,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.531899452209473,91.85627746582031,0.8915248513221741,0.8915248513221741,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.549696922302246,91.66127014160156,0.915752112865448,0.915752112865448,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.549696922302246,91.66127014160156,0.915752112865448,0.915752112865448,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.55394172668457,92.28549194335938,0.9160451292991638,0.9160451292991638,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.572571754455566,90.69758605957031,0.9091356992721558,0.9091356992721558,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.572571754455566,90.69758605957031,0.9091356992721558,0.9091356992721558,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.581517219543457,123.02608489990234,0.9122698903083801,0.08773012459278107,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.581517219543457,123.02608489990234,0.9122698903083801,0.08773012459278107,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.620420455932617,89.74370574951172,0.8694900870323181,0.8694900870323181,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.620420455932617,89.74370574951172,0.8694900870323181,0.8694900870323181,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.620420455932617,89.74370574951172,0.8694900870323181,0.8694900870323181,1.0,Latent Space Pooled Hybrid Classifier,0.1
13.622385025024414,74.84833526611328,0.9637888073921204,0.03621119260787964,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.622385025024414,74.84833526611328,0.9637888073921204,0.03621119260787964,0.0,Latent Space Pooled Hybrid Classifier,0.1
13.622385025024414,74.84833526611328,0.9637888073921204,0.03621119260787964,0.0,Latent Space Pooled Hybrid Classifier,0.1
