pT,muon_inv_mass,acc,output,correct_output,classifier,blur
9.751858711242676,93.351806640625,0.8725480437278748,0.8725480437278748,1.0,Lorentz-invairant Classifier,0.1
9.774552345275879,95.57044219970703,0.16461032629013062,0.8353896737098694,0.0,Lorentz-invairant Classifier,0.1
9.780619621276855,97.08159637451172,0.755433976650238,0.755433976650238,1.0,Lorentz-invairant Classifier,0.1
9.780619621276855,97.08159637451172,0.755433976650238,0.755433976650238,1.0,Lorentz-invairant Classifier,0.1
9.841561317443848,91.85572814941406,0.8744408488273621,0.8744408488273621,1.0,Lorentz-invairant Classifier,0.1
9.841561317443848,91.85572814941406,0.8744408488273621,0.8744408488273621,1.0,Lorentz-invairant Classifier,0.1
9.892494201660156,91.20227813720703,0.8726997971534729,0.8726997971534729,1.0,Lorentz-invairant Classifier,0.1
9.923230171203613,70.3960189819336,0.8020913004875183,0.1979086846113205,0.0,Lorentz-invairant Classifier,0.1
9.923230171203613,70.3960189819336,0.8020913004875183,0.1979086846113205,0.0,Lorentz-invairant Classifier,0.1
10.029313087463379,90.9055404663086,0.8775306940078735,0.8775306940078735,1.0,Lorentz-invairant Classifier,0.1
10.029313087463379,90.9055404663086,0.8775306940078735,0.8775306940078735,1.0,Lorentz-invairant Classifier,0.1
10.029313087463379,90.9055404663086,0.8775306940078735,0.8775306940078735,1.0,Lorentz-invairant Classifier,0.1
10.098670959472656,89.55278015136719,0.8608594536781311,0.8608594536781311,1.0,Lorentz-invairant Classifier,0.1
10.098670959472656,89.55278015136719,0.8608594536781311,0.8608594536781311,1.0,Lorentz-invairant Classifier,0.1
10.108757019042969,82.6097183227539,0.3129938244819641,0.6870061755180359,0.0,Lorentz-invairant Classifier,0.1
10.108757019042969,82.6097183227539,0.3129938244819641,0.6870061755180359,0.0,Lorentz-invairant Classifier,0.1
10.108757019042969,82.6097183227539,0.3129938244819641,0.6870061755180359,0.0,Lorentz-invairant Classifier,0.1
10.136122703552246,90.55919647216797,0.8807806968688965,0.8807806968688965,1.0,Lorentz-invairant Classifier,0.1
10.163199424743652,89.8121109008789,0.8614776730537415,0.8614776730537415,1.0,Lorentz-invairant Classifier,0.1
10.163199424743652,89.8121109008789,0.8614776730537415,0.8614776730537415,1.0,Lorentz-invairant Classifier,0.1
10.163199424743652,89.8121109008789,0.8614776730537415,0.8614776730537415,1.0,Lorentz-invairant Classifier,0.1
10.171957015991211,90.26026916503906,0.8718984127044678,0.8718984127044678,1.0,Lorentz-invairant Classifier,0.1
10.228851318359375,74.02152252197266,0.7120686173439026,0.2879313826560974,0.0,Lorentz-invairant Classifier,0.1
10.228851318359375,74.02152252197266,0.7120686173439026,0.2879313826560974,0.0,Lorentz-invairant Classifier,0.1
10.360644340515137,90.6649398803711,0.8822746872901917,0.8822746872901917,1.0,Lorentz-invairant Classifier,0.1
10.471769332885742,89.4686050415039,0.8599613308906555,0.8599613308906555,1.0,Lorentz-invairant Classifier,0.1
10.484163284301758,72.41461944580078,0.7580350637435913,0.2419649064540863,0.0,Lorentz-invairant Classifier,0.1
10.491092681884766,88.67806243896484,0.8551291823387146,0.8551291823387146,1.0,Lorentz-invairant Classifier,0.1
10.604310989379883,87.60060119628906,0.16782057285308838,0.8321794271469116,0.0,Lorentz-invairant Classifier,0.1
10.704599380493164,91.11106872558594,0.8735161423683167,0.8735161423683167,1.0,Lorentz-invairant Classifier,0.1
10.727825164794922,80.837890625,0.395397424697876,0.604602575302124,0.0,Lorentz-invairant Classifier,0.1
10.786025047302246,73.11962127685547,0.7404388189315796,0.2595611810684204,0.0,Lorentz-invairant Classifier,0.1
10.786025047302246,73.11962127685547,0.7404388189315796,0.2595611810684204,0.0,Lorentz-invairant Classifier,0.1
10.874887466430664,90.80355072021484,0.879936695098877,0.879936695098877,1.0,Lorentz-invairant Classifier,0.1
10.879344940185547,71.74762725830078,0.7729803323745728,0.22701968252658844,0.0,Lorentz-invairant Classifier,0.1
10.879344940185547,71.74762725830078,0.7729803323745728,0.22701968252658844,0.0,Lorentz-invairant Classifier,0.1
10.879344940185547,71.74762725830078,0.7729803323745728,0.22701968252658844,0.0,Lorentz-invairant Classifier,0.1
10.964996337890625,89.61724090576172,0.8609805703163147,0.8609805703163147,1.0,Lorentz-invairant Classifier,0.1
10.974960327148438,89.54464721679688,0.8607938289642334,0.8607938289642334,1.0,Lorentz-invairant Classifier,0.1
10.974960327148438,89.54464721679688,0.8607938289642334,0.8607938289642334,1.0,Lorentz-invairant Classifier,0.1
10.978607177734375,74.04444122314453,0.7113651037216187,0.28863486647605896,0.0,Lorentz-invairant Classifier,0.1
11.025594711303711,91.63836669921875,0.8736609816551208,0.8736609816551208,1.0,Lorentz-invairant Classifier,0.1
11.03441333770752,99.93891143798828,0.3546189069747925,0.6453810930252075,0.0,Lorentz-invairant Classifier,0.1
11.051136016845703,94.41804504394531,0.8658467531204224,0.8658467531204224,1.0,Lorentz-invairant Classifier,0.1
11.09698486328125,66.66622161865234,0.839582085609436,0.16041788458824158,0.0,Lorentz-invairant Classifier,0.1
11.108264923095703,90.4827651977539,0.8779972791671753,0.8779972791671753,1.0,Lorentz-invairant Classifier,0.1
11.137395858764648,91.77670288085938,0.8742456436157227,0.8742456436157227,1.0,Lorentz-invairant Classifier,0.1
11.137395858764648,91.77670288085938,0.8742456436157227,0.8742456436157227,1.0,Lorentz-invairant Classifier,0.1
11.146257400512695,89.95804595947266,0.8632256984710693,0.8632256984710693,1.0,Lorentz-invairant Classifier,0.1
11.146257400512695,89.95804595947266,0.8632256984710693,0.8632256984710693,1.0,Lorentz-invairant Classifier,0.1
11.149993896484375,75.54576110839844,0.6505056619644165,0.3494943380355835,0.0,Lorentz-invairant Classifier,0.1
11.2086763381958,83.49908447265625,0.2852119207382202,0.7147880792617798,0.0,Lorentz-invairant Classifier,0.1
11.21097183227539,88.53125,0.8526071906089783,0.8526071906089783,1.0,Lorentz-invairant Classifier,0.1
11.251492500305176,89.0874252319336,0.14210647344589233,0.8578935265541077,0.0,Lorentz-invairant Classifier,0.1
11.251492500305176,89.0874252319336,0.14210647344589233,0.8578935265541077,0.0,Lorentz-invairant Classifier,0.1
11.260448455810547,90.39730834960938,0.8755037784576416,0.8755037784576416,1.0,Lorentz-invairant Classifier,0.1
11.310484886169434,71.16734313964844,0.21320271492004395,0.21320268511772156,1.0,Lorentz-invairant Classifier,0.1
11.310484886169434,71.16734313964844,0.21320271492004395,0.21320268511772156,1.0,Lorentz-invairant Classifier,0.1
11.335426330566406,90.50325012207031,0.8787006735801697,0.8787006735801697,1.0,Lorentz-invairant Classifier,0.1
11.335426330566406,90.50325012207031,0.8787006735801697,0.8787006735801697,1.0,Lorentz-invairant Classifier,0.1
11.375911712646484,86.90206909179688,0.8116764426231384,0.8116764426231384,1.0,Lorentz-invairant Classifier,0.1
11.375911712646484,86.90206909179688,0.8116764426231384,0.8116764426231384,1.0,Lorentz-invairant Classifier,0.1
11.375911712646484,86.90206909179688,0.8116764426231384,0.8116764426231384,1.0,Lorentz-invairant Classifier,0.1
11.460040092468262,92.76246643066406,0.876132071018219,0.876132071018219,1.0,Lorentz-invairant Classifier,0.1
11.460040092468262,92.76246643066406,0.876132071018219,0.876132071018219,1.0,Lorentz-invairant Classifier,0.1
11.561244010925293,90.49544525146484,0.8784541487693787,0.8784541487693787,1.0,Lorentz-invairant Classifier,0.1
11.561244010925293,90.49544525146484,0.8784541487693787,0.8784541487693787,1.0,Lorentz-invairant Classifier,0.1
11.561244010925293,90.49544525146484,0.8784541487693787,0.8784541487693787,1.0,Lorentz-invairant Classifier,0.1
11.561244010925293,90.49544525146484,0.8784541487693787,0.8784541487693787,1.0,Lorentz-invairant Classifier,0.1
11.585081100463867,87.7431411743164,0.16343086957931519,0.8365691304206848,0.0,Lorentz-invairant Classifier,0.1
11.591142654418945,77.92916870117188,0.534724235534668,0.46527573466300964,0.0,Lorentz-invairant Classifier,0.1
11.621308326721191,77.88526153564453,0.537161648273468,0.462838351726532,0.0,Lorentz-invairant Classifier,0.1
11.621308326721191,77.88526153564453,0.537161648273468,0.462838351726532,0.0,Lorentz-invairant Classifier,0.1
11.631150245666504,94.60054016113281,0.863477349281311,0.863477349281311,1.0,Lorentz-invairant Classifier,0.1
11.682367324829102,91.65022277832031,0.8737223148345947,0.8737223148345947,1.0,Lorentz-invairant Classifier,0.1
11.756635665893555,99.9608154296875,0.3550056219100952,0.6449943780899048,0.0,Lorentz-invairant Classifier,0.1
11.770203590393066,91.13501739501953,0.8732026219367981,0.8732026219367981,1.0,Lorentz-invairant Classifier,0.1
11.777194023132324,74.23197937011719,0.7039625644683838,0.2960374653339386,0.0,Lorentz-invairant Classifier,0.1
11.804850578308105,91.0201416015625,0.8748751878738403,0.8748751878738403,1.0,Lorentz-invairant Classifier,0.1
11.811601638793945,138.5183868408203,0.825140118598938,0.17485985159873962,0.0,Lorentz-invairant Classifier,0.1
11.817203521728516,90.09639739990234,0.8670220375061035,0.8670220375061035,1.0,Lorentz-invairant Classifier,0.1
11.817203521728516,90.09639739990234,0.8670220375061035,0.8670220375061035,1.0,Lorentz-invairant Classifier,0.1
11.817203521728516,90.09639739990234,0.8670220375061035,0.8670220375061035,1.0,Lorentz-invairant Classifier,0.1
11.817203521728516,90.09639739990234,0.8670220375061035,0.8670220375061035,1.0,Lorentz-invairant Classifier,0.1
11.817940711975098,87.09003448486328,0.8181208372116089,0.8181208372116089,1.0,Lorentz-invairant Classifier,0.1
11.817940711975098,87.09003448486328,0.8181208372116089,0.8181208372116089,1.0,Lorentz-invairant Classifier,0.1
11.823493957519531,89.3722152709961,0.8587429523468018,0.8587429523468018,1.0,Lorentz-invairant Classifier,0.1
11.823493957519531,89.3722152709961,0.8587429523468018,0.8587429523468018,1.0,Lorentz-invairant Classifier,0.1
11.823493957519531,89.3722152709961,0.8587429523468018,0.8587429523468018,1.0,Lorentz-invairant Classifier,0.1
11.898589134216309,83.86907958984375,0.27918171882629395,0.720818281173706,0.0,Lorentz-invairant Classifier,0.1
11.901603698730469,81.16313934326172,0.3873049020767212,0.6126950979232788,0.0,Lorentz-invairant Classifier,0.1
11.901603698730469,81.16313934326172,0.3873049020767212,0.6126950979232788,0.0,Lorentz-invairant Classifier,0.1
11.901603698730469,81.16313934326172,0.3873049020767212,0.6126950979232788,0.0,Lorentz-invairant Classifier,0.1
11.94353199005127,80.73664855957031,0.398273766040802,0.601726233959198,0.0,Lorentz-invairant Classifier,0.1
11.94353199005127,80.73664855957031,0.398273766040802,0.601726233959198,0.0,Lorentz-invairant Classifier,0.1
11.94353199005127,80.73664855957031,0.398273766040802,0.601726233959198,0.0,Lorentz-invairant Classifier,0.1
11.96281623840332,80.74705505371094,0.6021090149879456,0.6021090149879456,1.0,Lorentz-invairant Classifier,0.1
11.98524284362793,84.67889404296875,0.7343714833259583,0.7343714833259583,1.0,Lorentz-invairant Classifier,0.1
11.98524284362793,84.67889404296875,0.7343714833259583,0.7343714833259583,1.0,Lorentz-invairant Classifier,0.1
12.014034271240234,88.92191314697266,0.8567644953727722,0.8567644953727722,1.0,Lorentz-invairant Classifier,0.1
12.02245807647705,70.8568344116211,0.7934209704399109,0.20657901465892792,0.0,Lorentz-invairant Classifier,0.1
12.02245807647705,70.8568344116211,0.7934209704399109,0.20657901465892792,0.0,Lorentz-invairant Classifier,0.1
12.02245807647705,70.8568344116211,0.7934209704399109,0.20657901465892792,0.0,Lorentz-invairant Classifier,0.1
12.047982215881348,82.1008529663086,0.3415706157684326,0.6584293842315674,0.0,Lorentz-invairant Classifier,0.1
12.047982215881348,82.1008529663086,0.3415706157684326,0.6584293842315674,0.0,Lorentz-invairant Classifier,0.1
12.076883316040039,95.48696899414062,0.8384658098220825,0.8384658098220825,1.0,Lorentz-invairant Classifier,0.1
12.121309280395508,77.9030532836914,0.5361907482147217,0.4638092517852783,0.0,Lorentz-invairant Classifier,0.1
12.121309280395508,77.9030532836914,0.5361907482147217,0.4638092517852783,0.0,Lorentz-invairant Classifier,0.1
12.21828842163086,78.88664245605469,0.49013298749923706,0.5098670125007629,0.0,Lorentz-invairant Classifier,0.1
12.21828842163086,78.88664245605469,0.49013298749923706,0.5098670125007629,0.0,Lorentz-invairant Classifier,0.1
12.221173286437988,109.37057495117188,0.38164055347442627,0.38164058327674866,1.0,Lorentz-invairant Classifier,0.1
12.265832901000977,75.75981903076172,0.35841643810272217,0.3584164083003998,1.0,Lorentz-invairant Classifier,0.1
12.265832901000977,75.75981903076172,0.35841643810272217,0.3584164083003998,1.0,Lorentz-invairant Classifier,0.1
12.265832901000977,75.75981903076172,0.35841643810272217,0.3584164083003998,1.0,Lorentz-invairant Classifier,0.1
12.265832901000977,75.75981903076172,0.35841643810272217,0.3584164083003998,1.0,Lorentz-invairant Classifier,0.1
12.32712459564209,70.38151550292969,0.19766348600387573,0.19766350090503693,1.0,Lorentz-invairant Classifier,0.1
12.329907417297363,90.50216674804688,0.8786643147468567,0.8786643147468567,1.0,Lorentz-invairant Classifier,0.1
12.34323787689209,74.3390884399414,0.6995636820793152,0.3004363179206848,0.0,Lorentz-invairant Classifier,0.1
12.34323787689209,74.3390884399414,0.6995636820793152,0.3004363179206848,0.0,Lorentz-invairant Classifier,0.1
12.354467391967773,91.5011978149414,0.8730196952819824,0.8730196952819824,1.0,Lorentz-invairant Classifier,0.1
12.354467391967773,91.5011978149414,0.8730196952819824,0.8730196952819824,1.0,Lorentz-invairant Classifier,0.1
12.354467391967773,91.5011978149414,0.8730196952819824,0.8730196952819824,1.0,Lorentz-invairant Classifier,0.1
12.355597496032715,96.33049011230469,0.7962934970855713,0.7962934970855713,1.0,Lorentz-invairant Classifier,0.1
12.355597496032715,96.33049011230469,0.7962934970855713,0.7962934970855713,1.0,Lorentz-invairant Classifier,0.1
12.355597496032715,96.33049011230469,0.7962934970855713,0.7962934970855713,1.0,Lorentz-invairant Classifier,0.1
12.357022285461426,101.7053451538086,0.6039336323738098,0.6039336323738098,1.0,Lorentz-invairant Classifier,0.1
12.371094703674316,78.22162628173828,0.5189807415008545,0.4810192883014679,0.0,Lorentz-invairant Classifier,0.1
12.371094703674316,78.22162628173828,0.5189807415008545,0.4810192883014679,0.0,Lorentz-invairant Classifier,0.1
12.394708633422852,79.04008483886719,0.48247289657592773,0.5175271034240723,0.0,Lorentz-invairant Classifier,0.1
12.408650398254395,71.53634643554688,0.7781335115432739,0.22186648845672607,0.0,Lorentz-invairant Classifier,0.1
12.432168006896973,77.28642272949219,0.570236325263977,0.42976367473602295,0.0,Lorentz-invairant Classifier,0.1
12.44465446472168,101.88054656982422,0.4011008143424988,0.5988991856575012,0.0,Lorentz-invairant Classifier,0.1
12.44465446472168,101.88054656982422,0.4011008143424988,0.5988991856575012,0.0,Lorentz-invairant Classifier,0.1
12.47530746459961,83.0508041381836,0.29585158824920654,0.7041484117507935,0.0,Lorentz-invairant Classifier,0.1
12.47530746459961,83.0508041381836,0.29585158824920654,0.7041484117507935,0.0,Lorentz-invairant Classifier,0.1
12.539566993713379,88.75580596923828,0.8560808897018433,0.8560808897018433,1.0,Lorentz-invairant Classifier,0.1
12.572667121887207,72.64936065673828,0.7527707815170288,0.2472292184829712,0.0,Lorentz-invairant Classifier,0.1
12.581550598144531,93.16605377197266,0.8743308186531067,0.8743308186531067,1.0,Lorentz-invairant Classifier,0.1
12.581550598144531,93.16605377197266,0.8743308186531067,0.8743308186531067,1.0,Lorentz-invairant Classifier,0.1
12.602129936218262,77.75101470947266,0.45593369007110596,0.45593371987342834,1.0,Lorentz-invairant Classifier,0.1
12.602129936218262,77.75101470947266,0.45593369007110596,0.45593371987342834,1.0,Lorentz-invairant Classifier,0.1
12.609700202941895,72.63423156738281,0.753105640411377,0.24689432978630066,0.0,Lorentz-invairant Classifier,0.1
12.620381355285645,75.90582275390625,0.634852409362793,0.3651476204395294,0.0,Lorentz-invairant Classifier,0.1
12.620381355285645,75.90582275390625,0.634852409362793,0.3651476204395294,0.0,Lorentz-invairant Classifier,0.1
12.620381355285645,75.90582275390625,0.634852409362793,0.3651476204395294,0.0,Lorentz-invairant Classifier,0.1
12.620381355285645,75.90582275390625,0.634852409362793,0.3651476204395294,0.0,Lorentz-invairant Classifier,0.1
12.627336502075195,89.58483123779297,0.8608854413032532,0.8608854413032532,1.0,Lorentz-invairant Classifier,0.1
12.639410018920898,93.28466796875,0.872973620891571,0.872973620891571,1.0,Lorentz-invairant Classifier,0.1
12.65859603881836,78.14867401123047,0.5225661993026733,0.47743383049964905,0.0,Lorentz-invairant Classifier,0.1
12.665093421936035,88.60907745361328,0.8541164994239807,0.8541164994239807,1.0,Lorentz-invairant Classifier,0.1
12.665093421936035,88.60907745361328,0.8541164994239807,0.8541164994239807,1.0,Lorentz-invairant Classifier,0.1
12.681293487548828,74.47096252441406,0.6938513517379761,0.3061486780643463,0.0,Lorentz-invairant Classifier,0.1
12.690208435058594,90.69292449951172,0.8818156123161316,0.8818156123161316,1.0,Lorentz-invairant Classifier,0.1
12.725510597229004,89.57323455810547,0.8608753681182861,0.8608753681182861,1.0,Lorentz-invairant Classifier,0.1
12.725510597229004,89.57323455810547,0.8608753681182861,0.8608753681182861,1.0,Lorentz-invairant Classifier,0.1
12.753559112548828,93.0222396850586,0.8753353357315063,0.8753353357315063,1.0,Lorentz-invairant Classifier,0.1
12.753559112548828,93.0222396850586,0.8753353357315063,0.8753353357315063,1.0,Lorentz-invairant Classifier,0.1
12.753559112548828,93.0222396850586,0.8753353357315063,0.8753353357315063,1.0,Lorentz-invairant Classifier,0.1
12.761795043945312,92.55950164794922,0.8768301010131836,0.8768301010131836,1.0,Lorentz-invairant Classifier,0.1
12.761795043945312,92.55950164794922,0.8768301010131836,0.8768301010131836,1.0,Lorentz-invairant Classifier,0.1
12.761795043945312,92.55950164794922,0.8768301010131836,0.8768301010131836,1.0,Lorentz-invairant Classifier,0.1
12.76270580291748,79.9256820678711,0.4345369338989258,0.5654630661010742,0.0,Lorentz-invairant Classifier,0.1
12.76270580291748,79.9256820678711,0.4345369338989258,0.5654630661010742,0.0,Lorentz-invairant Classifier,0.1
12.774670600891113,82.57991790771484,0.3142765760421753,0.6857234239578247,0.0,Lorentz-invairant Classifier,0.1
12.793740272521973,124.23651885986328,0.8455060720443726,0.15449389815330505,0.0,Lorentz-invairant Classifier,0.1
12.793740272521973,124.23651885986328,0.8455060720443726,0.15449389815330505,0.0,Lorentz-invairant Classifier,0.1
12.80603313446045,90.14754486083984,0.8684755563735962,0.8684755563735962,1.0,Lorentz-invairant Classifier,0.1
12.825216293334961,88.6570053100586,0.8547816276550293,0.8547816276550293,1.0,Lorentz-invairant Classifier,0.1
12.85274600982666,103.46144104003906,0.5525678396224976,0.5525678396224976,1.0,Lorentz-invairant Classifier,0.1
12.85274600982666,103.46144104003906,0.5525678396224976,0.5525678396224976,1.0,Lorentz-invairant Classifier,0.1
12.85274600982666,103.46144104003906,0.5525678396224976,0.5525678396224976,1.0,Lorentz-invairant Classifier,0.1
12.85274600982666,103.46144104003906,0.5525678396224976,0.5525678396224976,1.0,Lorentz-invairant Classifier,0.1
12.873891830444336,76.35303497314453,0.6172077655792236,0.382792204618454,0.0,Lorentz-invairant Classifier,0.1
12.873891830444336,76.35303497314453,0.6172077655792236,0.382792204618454,0.0,Lorentz-invairant Classifier,0.1
12.878756523132324,90.05006408691406,0.8657059073448181,0.8657059073448181,1.0,Lorentz-invairant Classifier,0.1
12.898599624633789,97.61347961425781,0.2776268720626831,0.7223731279373169,0.0,Lorentz-invairant Classifier,0.1
12.898599624633789,97.61347961425781,0.2776268720626831,0.7223731279373169,0.0,Lorentz-invairant Classifier,0.1
12.905879020690918,88.68482208251953,0.8552361726760864,0.8552361726760864,1.0,Lorentz-invairant Classifier,0.1
12.935132026672363,84.42642974853516,0.27109837532043457,0.7289016246795654,0.0,Lorentz-invairant Classifier,0.1
12.935132026672363,84.42642974853516,0.27109837532043457,0.7289016246795654,0.0,Lorentz-invairant Classifier,0.1
12.960847854614258,72.55420684814453,0.7547749280929565,0.24522508680820465,0.0,Lorentz-invairant Classifier,0.1
13.040099143981934,97.76187133789062,0.713450014591217,0.713450014591217,1.0,Lorentz-invairant Classifier,0.1
13.040099143981934,97.76187133789062,0.713450014591217,0.713450014591217,1.0,Lorentz-invairant Classifier,0.1
13.051252365112305,90.4310531616211,0.8764437437057495,0.8764437437057495,1.0,Lorentz-invairant Classifier,0.1
13.053393363952637,74.01913452148438,0.7121489644050598,0.2878510355949402,0.0,Lorentz-invairant Classifier,0.1
13.096199035644531,89.67937469482422,0.8611511588096619,0.8611511588096619,1.0,Lorentz-invairant Classifier,0.1
13.126008033752441,93.00395965576172,0.8753295540809631,0.8753295540809631,1.0,Lorentz-invairant Classifier,0.1
13.188753128051758,89.5059814453125,0.8603950142860413,0.8603950142860413,1.0,Lorentz-invairant Classifier,0.1
13.20556640625,94.18348693847656,0.13356220722198486,0.8664377927780151,0.0,Lorentz-invairant Classifier,0.1
13.20556640625,94.18348693847656,0.13356220722198486,0.8664377927780151,0.0,Lorentz-invairant Classifier,0.1
13.20556640625,94.18348693847656,0.13356220722198486,0.8664377927780151,0.0,Lorentz-invairant Classifier,0.1
13.225566864013672,69.94590759277344,0.8089536428451538,0.191046342253685,0.0,Lorentz-invairant Classifier,0.1
13.283912658691406,72.94599914550781,0.745215654373169,0.25478434562683105,0.0,Lorentz-invairant Classifier,0.1
13.283912658691406,72.94599914550781,0.745215654373169,0.25478434562683105,0.0,Lorentz-invairant Classifier,0.1
13.283912658691406,72.94599914550781,0.745215654373169,0.25478434562683105,0.0,Lorentz-invairant Classifier,0.1
13.310770034790039,73.83558654785156,0.7188118696212769,0.28118810057640076,0.0,Lorentz-invairant Classifier,0.1
13.31586742401123,91.87998962402344,0.8745325207710266,0.8745325207710266,1.0,Lorentz-invairant Classifier,0.1
13.31586742401123,91.87998962402344,0.8745325207710266,0.8745325207710266,1.0,Lorentz-invairant Classifier,0.1
13.31586742401123,91.87998962402344,0.8745325207710266,0.8745325207710266,1.0,Lorentz-invairant Classifier,0.1
13.343236923217773,73.64252471923828,0.7247632741928101,0.27523669600486755,0.0,Lorentz-invairant Classifier,0.1
13.351106643676758,69.32032012939453,0.8177181482315063,0.18228182196617126,0.0,Lorentz-invairant Classifier,0.1
13.368664741516113,79.63955688476562,0.44908607006073,0.55091392993927,0.0,Lorentz-invairant Classifier,0.1
13.379823684692383,87.23301696777344,0.8217793703079224,0.8217793703079224,1.0,Lorentz-invairant Classifier,0.1
13.405061721801758,87.3306655883789,0.8246033787727356,0.8246033787727356,1.0,Lorentz-invairant Classifier,0.1
13.413737297058105,90.94376373291016,0.876624345779419,0.876624345779419,1.0,Lorentz-invairant Classifier,0.1
13.422658920288086,89.75110626220703,0.8613223433494568,0.8613223433494568,1.0,Lorentz-invairant Classifier,0.1
13.422658920288086,89.75110626220703,0.8613223433494568,0.8613223433494568,1.0,Lorentz-invairant Classifier,0.1
13.422658920288086,89.75110626220703,0.8613223433494568,0.8613223433494568,1.0,Lorentz-invairant Classifier,0.1
13.427650451660156,82.61844635009766,0.6874054074287415,0.6874054074287415,1.0,Lorentz-invairant Classifier,0.1
13.439518928527832,90.74101257324219,0.8810238838195801,0.8810238838195801,1.0,Lorentz-invairant Classifier,0.1
13.439518928527832,90.74101257324219,0.8810238838195801,0.8810238838195801,1.0,Lorentz-invairant Classifier,0.1
13.439518928527832,90.74101257324219,0.8810238838195801,0.8810238838195801,1.0,Lorentz-invairant Classifier,0.1
13.533981323242188,90.83915710449219,0.8790509104728699,0.8790509104728699,1.0,Lorentz-invairant Classifier,0.1
13.55394172668457,92.28549194335938,0.8773964047431946,0.8773964047431946,1.0,Lorentz-invairant Classifier,0.1
13.55394172668457,92.28549194335938,0.8773964047431946,0.8773964047431946,1.0,Lorentz-invairant Classifier,0.1
13.55394172668457,92.28549194335938,0.8773964047431946,0.8773964047431946,1.0,Lorentz-invairant Classifier,0.1
13.55394172668457,92.28549194335938,0.8773964047431946,0.8773964047431946,1.0,Lorentz-invairant Classifier,0.1
13.572571754455566,90.69758605957031,0.8817551732063293,0.8817551732063293,1.0,Lorentz-invairant Classifier,0.1
13.572571754455566,90.69758605957031,0.8817551732063293,0.8817551732063293,1.0,Lorentz-invairant Classifier,0.1
13.572571754455566,90.69758605957031,0.8817551732063293,0.8817551732063293,1.0,Lorentz-invairant Classifier,0.1
13.572571754455566,90.69758605957031,0.8817551732063293,0.8817551732063293,1.0,Lorentz-invairant Classifier,0.1
13.581517219543457,123.02608489990234,0.832301139831543,0.16769886016845703,0.0,Lorentz-invairant Classifier,0.1
13.581517219543457,123.02608489990234,0.832301139831543,0.16769886016845703,0.0,Lorentz-invairant Classifier,0.1
13.581517219543457,123.02608489990234,0.832301139831543,0.16769886016845703,0.0,Lorentz-invairant Classifier,0.1
13.587700843811035,76.95350646972656,0.5880924463272095,0.4119075536727905,0.0,Lorentz-invairant Classifier,0.1
13.587700843811035,76.95350646972656,0.5880924463272095,0.4119075536727905,0.0,Lorentz-invairant Classifier,0.1
